id,Order_from,Comment_time,Order_processing_speed,Sending_out_speed,Delivery_speed,If_delivered_on_original/promised_date,If_delivered_right_product,If intact in transit,If the last Km is difficult,If the last Km is served,Distribution staff service attitude,Installer arrival time,Installer arrival speed,Installation speed,Installation effect,Explaining service,Installer service attitude,If installer has any charges,If the bill is complete,If any gifts,If any after-sales processes,If any revisiting,If any gifts from after-sales,If contacted customer service,Reason contacting customer service,Customer service processing efficiency,If fixing,Number of fixing,Fixing result,If replacement,Replacement result,If return,Return result,After-sales processing efficiency,After-sales attitude,If problems solved,Product model,If price changed in a short time,Changing price,Compared to different channel prices,Price gap,Product functional diversity,Energy saving index,Performance index,Noise situation,Aesthetics performance,Intactness performance,If product is faulty,Fault index,Ease of use,Cost-effective satisfaction,Reputation and price satisfaction,Order processing satisfaction,Logistics distribution satisfaction,Installation satisfaction,After-sales service satisfaction,Product quality satisfaction,User_region,User_level,User_purchase_amount,Consistent with the description satisfaction,Compared with pre-purchase expectations satisfaction,Customer satisfaction,Customer satisfaction level,Customer complaints index,Brand awareness to Haier,Awareness to product,Will of repurchase the same brand and the same kind of product,Will of repurchase the same brand,Recommended to buy index
None,来自京东Android客户端,2017-01-21 00:09:44,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,广东,金牌会员,0,3,3,5,好评,0,3,3,3,3,4
None,来自京东Android客户端,2017-01-21 00:01:06,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,PLUS会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-20 22:59:40,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,1,差评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 22:34:31,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 22:30:24,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,PLUS会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-20 21:31:04,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,1,3,3,3,3,3,3,False,/,4,4,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 21:25:20,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,4,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 21:04:43,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,4,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 20:57:38,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,山东,钻石会员,0,3,3,5,好评,0,3,3,3,4,4
None,来自京东iPhone客户端,2017-01-20 20:44:16,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,5,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-20 20:40:04,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,4,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,辽宁,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 18:12:57,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自微信购物,2017-01-20 18:11:29,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,4,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 16:35:02,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,湖北,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-20 16:30:28,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,北京,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自微信购物,2017-01-20 15:42:01,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,4,3,3,3,3,3,False,/,3,4,3,3,3,3,3,4,/,金牌会员,0,3,3,5,好评,0,5,5,4,3,3
None,来自京东Android客户端,2017-01-20 15:39:46,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,山东,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 15:27:59,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,广东,钻石会员,0,3,3,4,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 15:06:56,3,4,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,2,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,/,铜牌会员,0,3,3,5,好评,0,3,4,3,4,3
None,来自京东Android客户端,2017-01-20 15:00:18,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-20 14:57:42,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPad客户端,2017-01-20 14:51:43,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,福建,金牌会员,0,3,2,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 14:49:21,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,上海,金牌会员,0,3,3,5,好评,0,3,3,4,4,4
None,来自京东iPhone客户端,2017-01-20 14:44:51,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,1,3,3,/,金牌会员,0,3,3,1,差评,4,1,3,2,2,2
None,来自京东iPhone客户端,2017-01-20 14:31:51,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,PLUS会员,0,3,3,5,好评,0,3,3,4,4,4
None,来自京东iPhone客户端,2017-01-20 13:25:17,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,/,铜牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 13:18:44,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,浙江,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 12:54:33,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,3,四川,银牌会员,0,3,3,4,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 12:44:44,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,5,3,河南,金牌会员,0,3,3,5,好评,0,4,3,4,4,4
None,来自京东iPhone客户端,2017-01-20 09:05:11,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,山东,铜牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 08:26:59,3,4,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-20 08:12:23,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,3,3,3,3,3,3,3,3,北京,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-20 07:32:28,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,广东,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-20 05:30:17,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东Android客户端,2017-01-20 00:18:24,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,1,3,福建,金牌会员,0,3,3,1,差评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 23:59:50,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,4,3,陕西,金牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东Android客户端,2017-01-19 23:58:23,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-19 23:39:08,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,2,广东,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 22:55:12,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 22:54:36,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,3,5,3,3,3,3,3,3,北京,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 20:35:09,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 20:07:02,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 19:37:35,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 19:01:03,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,4,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-19 18:44:19,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,湖北,钻石会员,0,3,3,5,好评,0,5,3,4,4,4
None,来自京东Android客户端,2017-01-19 18:27:34,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,4,3,3,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPad客户端,2017-01-19 18:27:13,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,2,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 18:19:25,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,北京,PLUS会员[试用],0,3,3,5,好评,1,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 23:59:50,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,4,3,陕西,金牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东Android客户端,2017-01-19 23:58:23,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-19 23:39:08,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,2,广东,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 16:26:55,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,河北,钻石会员,0,3,3,5,好评,1,3,3,3,3,3
None,来自网页购物,2017-01-19 15:09:55,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,4,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,广东,PLUS会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-19 14:09:26,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,4,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,四川,银牌会员,0,3,3,5,好评,0,3,3,3,3,4
None,来自京东iPhone客户端,2017-01-19 12:57:45,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,3,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,广东,PLUS会员[试用],0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-19 12:22:15,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,4,3,3,3,江苏,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2017-01-19 11:53:53,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,4,3,3,3,3,3,3,3,北京,企业会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 11:44:24,3,5,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2017-01-19 11:31:05,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2017-01-19 10:54:20,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,4,3,3,4,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
